id_legislatura,id_diputado,nombre,fecha,page,pdffile
10,84,"Escobar Las Heras,Conrado",20111214,4,data/pdf/10_84_20111214-page4.pdf
10,84,"Escobar Las Heras,Conrado",20111214,5,data/pdf/10_84_20111214-page5.pdf
10,84,"Escobar Las Heras,Conrado",20130131,1,data/pdf/10_84_20130131-page1.pdf
10,84,"Escobar Las Heras,Conrado",20130131,2,data/pdf/10_84_20130131-page2.pdf
10,84,"Escobar Las Heras,Conrado",20130131,3,data/pdf/10_84_20130131-page3.pdf
10,84,"Escobar Las Heras,Conrado",20130131,4,data/pdf/10_84_20130131-page4.pdf
10,84,"Escobar Las Heras,Conrado",20130131,5,data/pdf/10_84_20130131-page5.pdf
10,15,"Escudero Berzal,Beatriz Marta",20111212,1,data/pdf/10_15_20111212-page1.pdf
10,15,"Escudero Berzal,Beatriz Marta",20111212,2,data/pdf/10_15_20111212-page2.pdf
10,15,"Escudero Berzal,Beatriz Marta",20111212,3,data/pdf/10_15_20111212-page3.pdf
10,15,"Escudero Berzal,Beatriz Marta",20111212,4,data/pdf/10_15_20111212-page4.pdf
10,15,"Escudero Berzal,Beatriz Marta",20111212,5,data/pdf/10_15_20111212-page5.pdf
10,235,"España Reina,Carolina",20111202,1,data/pdf/10_235_20111202-page1.pdf
10,235,"España Reina,Carolina",20111202,2,data/pdf/10_235_20111202-page2.pdf
10,235,"España Reina,Carolina",20111202,3,data/pdf/10_235_20111202-page3.pdf
10,235,"España Reina,Carolina",20111202,4,data/pdf/10_235_20111202-page4.pdf
10,235,"España Reina,Carolina",20111202,5,data/pdf/10_235_20111202-page5.pdf
10,244,"Esteban Bravo,Aitor",20111202,1,data/pdf/10_244_20111202-page1.pdf
10,244,"Esteban Bravo,Aitor",20111202,2,data/pdf/10_244_20111202-page2.pdf
10,244,"Esteban Bravo,Aitor",20111202,3,data/pdf/10_244_20111202-page3.pdf
10,244,"Esteban Bravo,Aitor",20111202,4,data/pdf/10_244_20111202-page4.pdf
10,244,"Esteban Bravo,Aitor",20111202,5,data/pdf/10_244_20111202-page5.pdf
10,297,"Esteller Ruedas,Mª Ángeles",20120523,1,data/pdf/10_297_20120523-page1.pdf
10,297,"Esteller Ruedas,Mª Ángeles",20120523,2,data/pdf/10_297_20120523-page2.pdf
10,297,"Esteller Ruedas,Mª Ángeles",20120523,3,data/pdf/10_297_20120523-page3.pdf
10,297,"Esteller Ruedas,Mª Ángeles",20120523,4,data/pdf/10_297_20120523-page4.pdf
10,297,"Esteller Ruedas,Mª Ángeles",20120523,5,data/pdf/10_297_20120523-page5.pdf
10,344,"Esteve Ortega,Esperança",20111212,1,data/pdf/10_344_20111212-page1.pdf
10,344,"Esteve Ortega,Esperança",20111212,2,data/pdf/10_344_20111212-page2.pdf
10,344,"Esteve Ortega,Esperança",20111212,3,data/pdf/10_344_20111212-page3.pdf
10,344,"Esteve Ortega,Esperança",20111212,4,data/pdf/10_344_20111212-page4.pdf
10,344,"Esteve Ortega,Esperança",20111212,5,data/pdf/10_344_20111212-page5.pdf
10,9,"Fabra Fernández,Andrea",20120103,1,data/pdf/10_9_20120103-page1.pdf
10,9,"Fabra Fernández,Andrea",20120103,2,data/pdf/10_9_20120103-page2.pdf
10,9,"Fabra Fernández,Andrea",20120103,3,data/pdf/10_9_20120103-page3.pdf
10,9,"Fabra Fernández,Andrea",20120103,4,data/pdf/10_9_20120103-page4.pdf
10,9,"Fabra Fernández,Andrea",20120103,5,data/pdf/10_9_20120103-page5.pdf
10,6,"Fajarnés Ribas,Enrique",20111128,1,data/pdf/10_6_20111128-page1.pdf
10,6,"Fajarnés Ribas,Enrique",20111128,2,data/pdf/10_6_20111128-page2.pdf
10,6,"Fajarnés Ribas,Enrique",20111128,3,data/pdf/10_6_20111128-page3.pdf
10,6,"Fajarnés Ribas,Enrique",20111128,4,data/pdf/10_6_20111128-page4.pdf
10,6,"Fajarnés Ribas,Enrique",20111128,5,data/pdf/10_6_20111128-page5.pdf
10,6,"Fajarnés Ribas,Enrique",20130910,1,data/pdf/10_6_20130910-page1.pdf
10,6,"Fajarnés Ribas,Enrique",20130910,2,data/pdf/10_6_20130910-page2.pdf
10,6,"Fajarnés Ribas,Enrique",20130910,3,data/pdf/10_6_20130910-page3.pdf
10,6,"Fajarnés Ribas,Enrique",20130910,4,data/pdf/10_6_20130910-page4.pdf
10,6,"Fajarnés Ribas,Enrique",20130910,5,data/pdf/10_6_20130910-page5.pdf
10,46,"Falcón Dacal,Maravillas Concepción",20111212,1,data/pdf/10_46_20111212-page1.pdf
10,46,"Falcón Dacal,Maravillas Concepción",20111212,2,data/pdf/10_46_20111212-page2.pdf
10,46,"Falcón Dacal,Maravillas Concepción",20111212,3,data/pdf/10_46_20111212-page3.pdf
10,46,"Falcón Dacal,Maravillas Concepción",20111212,4,data/pdf/10_46_20111212-page4.pdf
10,46,"Falcón Dacal,Maravillas Concepción",20111212,5,data/pdf/10_46_20111212-page5.pdf
10,279,"Fernández Álvarez,Alejandro",20120522,1,data/pdf/10_279_20120522-page1.pdf
10,279,"Fernández Álvarez,Alejandro",20120522,2,data/pdf/10_279_20120522-page2.pdf
10,279,"Fernández Álvarez,Alejandro",20120522,3,data/pdf/10_279_20120522-page3.pdf
10,279,"Fernández Álvarez,Alejandro",20120522,4,data/pdf/10_279_20120522-page4.pdf
10,279,"Fernández Álvarez,Alejandro",20120522,5,data/pdf/10_279_20120522-page5.pdf
10,291,"Fernández Davila,Mª Olaia",20111205,1,data/pdf/10_291_20111205-page1.pdf
10,291,"Fernández Davila,Mª Olaia",20111205,2,data/pdf/10_291_20111205-page2.pdf
10,291,"Fernández Davila,Mª Olaia",20111205,3,data/pdf/10_291_20111205-page3.pdf
10,291,"Fernández Davila,Mª Olaia",20111205,4,data/pdf/10_291_20111205-page4.pdf
10,291,"Fernández Davila,Mª Olaia",20111205,5,data/pdf/10_291_20111205-page5.pdf
10,304,"Fernández Díaz,Jorge",20111205,1,data/pdf/10_304_20111205-page1.pdf
10,304,"Fernández Díaz,Jorge",20111205,2,data/pdf/10_304_20111205-page2.pdf
10,304,"Fernández Díaz,Jorge",20111205,3,data/pdf/10_304_20111205-page3.pdf
10,304,"Fernández Díaz,Jorge",20111205,4,data/pdf/10_304_20111205-page4.pdf
10,304,"Fernández Díaz,Jorge",20111205,5,data/pdf/10_304_20111205-page5.pdf
10,304,"Fernández Díaz,Jorge",20120529,1,data/pdf/10_304_20120529-page1.pdf
10,304,"Fernández Díaz,Jorge",20120529,2,data/pdf/10_304_20120529-page2.pdf
10,304,"Fernández Díaz,Jorge",20120529,3,data/pdf/10_304_20120529-page3.pdf
10,304,"Fernández Díaz,Jorge",20120529,4,data/pdf/10_304_20120529-page4.pdf
10,304,"Fernández Díaz,Jorge",20120529,5,data/pdf/10_304_20120529-page5.pdf
10,298,"Fernández García,Eduardo",20111205,1,data/pdf/10_298_20111205-page1.pdf
10,298,"Fernández García,Eduardo",20111205,2,data/pdf/10_298_20111205-page2.pdf
10,298,"Fernández García,Eduardo",20111205,3,data/pdf/10_298_20111205-page3.pdf
10,298,"Fernández García,Eduardo",20111205,4,data/pdf/10_298_20111205-page4.pdf
10,298,"Fernández García,Eduardo",20111205,5,data/pdf/10_298_20111205-page5.pdf
10,365,"Fernández Moya,Gracia",20120410,1,data/pdf/10_365_20120410-page1.pdf
10,365,"Fernández Moya,Gracia",20120410,2,data/pdf/10_365_20120410-page2.pdf
10,365,"Fernández Moya,Gracia",20120410,3,data/pdf/10_365_20120410-page3.pdf
10,365,"Fernández Moya,Gracia",20120410,4,data/pdf/10_365_20120410-page4.pdf
10,365,"Fernández Moya,Gracia",20120410,5,data/pdf/10_365_20120410-page5.pdf
10,367,"Fernández-Ahuja García,María de los Ángeles",20120516,1,data/pdf/10_367_20120516-page1.pdf
10,367,"Fernández-Ahuja García,María de los Ángeles",20120516,2,data/pdf/10_367_20120516-page2.pdf
10,367,"Fernández-Ahuja García,María de los Ángeles",20120516,3,data/pdf/10_367_20120516-page3.pdf
10,367,"Fernández-Ahuja García,María de los Ángeles",20120516,4,data/pdf/10_367_20120516-page4.pdf
10,367,"Fernández-Ahuja García,María de los Ángeles",20120516,5,data/pdf/10_367_20120516-page5.pdf
10,367,"Fernández-Ahuja García,María de los Ángeles",20130529,1,data/pdf/10_367_20130529-page1.pdf
10,367,"Fernández-Ahuja García,María de los Ángeles",20130529,2,data/pdf/10_367_20130529-page2.pdf
10,367,"Fernández-Ahuja García,María de los Ángeles",20130529,3,data/pdf/10_367_20130529-page3.pdf
10,367,"Fernández-Ahuja García,María de los Ángeles",20130529,4,data/pdf/10_367_20130529-page4.pdf
10,367,"Fernández-Ahuja García,María de los Ángeles",20130529,5,data/pdf/10_367_20130529-page5.pdf
10,349,"Ferrando Sendra,Amparo",20111212,1,data/pdf/10_349_20111212-page1.pdf
10,349,"Ferrando Sendra,Amparo",20111212,2,data/pdf/10_349_20111212-page2.pdf
10,349,"Ferrando Sendra,Amparo",20111212,3,data/pdf/10_349_20111212-page3.pdf
10,349,"Ferrando Sendra,Amparo",20111212,4,data/pdf/10_349_20111212-page4.pdf
10,349,"Ferrando Sendra,Amparo",20111212,5,data/pdf/10_349_20111212-page5.pdf
10,277,"Ferrer Roselló,Vicente",20120308,1,data/pdf/10_277_20120308-page1.pdf
10,277,"Ferrer Roselló,Vicente",20120308,2,data/pdf/10_277_20120308-page2.pdf
10,277,"Ferrer Roselló,Vicente",20120308,3,data/pdf/10_277_20120308-page3.pdf
10,277,"Ferrer Roselló,Vicente",20120308,4,data/pdf/10_277_20120308-page4.pdf
10,277,"Ferrer Roselló,Vicente",20120308,5,data/pdf/10_277_20120308-page5.pdf
10,10,"Figueres Górriz,María Ascensión",20111212,1,data/pdf/10_10_20111212-page1.pdf
10,10,"Figueres Górriz,María Ascensión",20111212,2,data/pdf/10_10_20111212-page2.pdf
10,10,"Figueres Górriz,María Ascensión",20111212,3,data/pdf/10_10_20111212-page3.pdf
10,10,"Figueres Górriz,María Ascensión",20111212,4,data/pdf/10_10_20111212-page4.pdf
10,10,"Figueres Górriz,María Ascensión",20111212,5,data/pdf/10_10_20111212-page5.pdf
10,321,"Flores Lanuza,Mario Francisco José",20111207,1,data/pdf/10_321_20111207-page1.pdf
10,321,"Flores Lanuza,Mario Francisco José",20111207,2,data/pdf/10_321_20111207-page2.pdf
10,321,"Flores Lanuza,Mario Francisco José",20111207,3,data/pdf/10_321_20111207-page3.pdf
10,321,"Flores Lanuza,Mario Francisco José",20111207,4,data/pdf/10_321_20111207-page4.pdf
10,321,"Flores Lanuza,Mario Francisco José",20111207,5,data/pdf/10_321_20111207-page5.pdf
10,262,"Floriano Corrales,Carlos Javier",20120308,1,data/pdf/10_262_20120308-page1.pdf
10,262,"Floriano Corrales,Carlos Javier",20120308,2,data/pdf/10_262_20120308-page2.pdf
10,262,"Floriano Corrales,Carlos Javier",20120308,3,data/pdf/10_262_20120308-page3.pdf
10,262,"Floriano Corrales,Carlos Javier",20120308,4,data/pdf/10_262_20120308-page4.pdf
10,262,"Floriano Corrales,Carlos Javier",20120308,5,data/pdf/10_262_20120308-page5.pdf
10,132,"Franquis Vera,Sebastián",20111130,1,data/pdf/10_132_20111130-page1.pdf
10,132,"Franquis Vera,Sebastián",20111130,2,data/pdf/10_132_20111130-page2.pdf
10,132,"Franquis Vera,Sebastián",20111130,3,data/pdf/10_132_20111130-page3.pdf
10,132,"Franquis Vera,Sebastián",20111130,4,data/pdf/10_132_20111130-page4.pdf
10,132,"Franquis Vera,Sebastián",20111130,5,data/pdf/10_132_20111130-page5.pdf
10,175,"Fumero Roque,Águeda",20120111,1,data/pdf/10_175_20120111-page1.pdf
10,175,"Fumero Roque,Águeda",20120111,2,data/pdf/10_175_20120111-page2.pdf
10,175,"Fumero Roque,Águeda",20120111,3,data/pdf/10_175_20120111-page3.pdf
10,175,"Fumero Roque,Águeda",20120111,4,data/pdf/10_175_20120111-page4.pdf
10,175,"Fumero Roque,Águeda",20120111,5,data/pdf/10_175_20120111-page5.pdf
10,127,"Gallego Arriola,María del Puerto",20111130,1,data/pdf/10_127_20111130-page1.pdf
10,127,"Gallego Arriola,María del Puerto",20111130,2,data/pdf/10_127_20111130-page2.pdf
10,127,"Gallego Arriola,María del Puerto",20111130,3,data/pdf/10_127_20111130-page3.pdf
10,127,"Gallego Arriola,María del Puerto",20111130,4,data/pdf/10_127_20111130-page4.pdf
10,127,"Gallego Arriola,María del Puerto",20111130,5,data/pdf/10_127_20111130-page5.pdf
10,182,"Gallego Burgos,Antonio",20111201,1,data/pdf/10_182_20111201-page1.pdf
10,182,"Gallego Burgos,Antonio",20111201,2,data/pdf/10_182_20111201-page2.pdf
10,182,"Gallego Burgos,Antonio",20111201,3,data/pdf/10_182_20111201-page3.pdf
10,182,"Gallego Burgos,Antonio",20111201,4,data/pdf/10_182_20111201-page4.pdf
10,182,"Gallego Burgos,Antonio",20111201,5,data/pdf/10_182_20111201-page5.pdf
10,68,"García Álvarez,María Caridad",20111205,1,data/pdf/10_68_20111205-page1.pdf
10,68,"García Álvarez,María Caridad",20111205,2,data/pdf/10_68_20111205-page2.pdf
10,68,"García Álvarez,María Caridad",20111205,3,data/pdf/10_68_20111205-page3.pdf
10,68,"García Álvarez,María Caridad",20111205,4,data/pdf/10_68_20111205-page4.pdf
10,68,"García Álvarez,María Caridad",20111205,5,data/pdf/10_68_20111205-page5.pdf
10,167,"García Díez,Joaquín María",20111220,1,data/pdf/10_167_20111220-page1.pdf
10,167,"García Díez,Joaquín María",20111220,2,data/pdf/10_167_20111220-page2.pdf
10,167,"García Díez,Joaquín María",20111220,3,data/pdf/10_167_20111220-page3.pdf
10,167,"García Díez,Joaquín María",20111220,4,data/pdf/10_167_20111220-page4.pdf
10,167,"García Díez,Joaquín María",20111220,5,data/pdf/10_167_20111220-page5.pdf
10,360,"García Egea,Teodoro",20120308,1,data/pdf/10_360_20120308-page1.pdf
10,360,"García Egea,Teodoro",20120308,2,data/pdf/10_360_20120308-page2.pdf
10,360,"García Egea,Teodoro",20120308,3,data/pdf/10_360_20120308-page3.pdf
10,360,"García Egea,Teodoro",20120308,4,data/pdf/10_360_20120308-page4.pdf
10,360,"García Egea,Teodoro",20120308,5,data/pdf/10_360_20120308-page5.pdf
10,142,"García Gasulla,Guillem",20111130,1,data/pdf/10_142_20111130-page1.pdf
10,142,"García Gasulla,Guillem",20111130,2,data/pdf/10_142_20111130-page2.pdf
10,142,"García Gasulla,Guillem",20111130,3,data/pdf/10_142_20111130-page3.pdf
10,142,"García Gasulla,Guillem",20111130,4,data/pdf/10_142_20111130-page4.pdf
10,142,"García Gasulla,Guillem",20111130,5,data/pdf/10_142_20111130-page5.pdf
10,209,"García Pérez,Pablo",20120111,1,data/pdf/10_209_20120111-page1.pdf
10,209,"García Pérez,Pablo",20120111,2,data/pdf/10_209_20120111-page2.pdf
10,209,"García Pérez,Pablo",20120111,3,data/pdf/10_209_20120111-page3.pdf
10,209,"García Pérez,Pablo",20120111,4,data/pdf/10_209_20120111-page4.pdf
10,209,"García Pérez,Pablo",20120111,5,data/pdf/10_209_20120111-page5.pdf
10,22,"García-Tizón López,Arturo",20120313,1,data/pdf/10_22_20120313-page1.pdf
10,22,"García-Tizón López,Arturo",20120313,2,data/pdf/10_22_20120313-page2.pdf
10,22,"García-Tizón López,Arturo",20120313,3,data/pdf/10_22_20120313-page3.pdf
10,22,"García-Tizón López,Arturo",20120313,4,data/pdf/10_22_20120313-page4.pdf
10,22,"García-Tizón López,Arturo",20120313,5,data/pdf/10_22_20120313-page5.pdf
10,138,"Garrido Valenzuela,Irene",20111130,1,data/pdf/10_138_20111130-page1.pdf
10,138,"Garrido Valenzuela,Irene",20111130,2,data/pdf/10_138_20111130-page2.pdf
10,138,"Garrido Valenzuela,Irene",20111130,3,data/pdf/10_138_20111130-page3.pdf
10,138,"Garrido Valenzuela,Irene",20111130,4,data/pdf/10_138_20111130-page4.pdf
10,138,"Garrido Valenzuela,Irene",20111130,5,data/pdf/10_138_20111130-page5.pdf
10,70,"Garzón Espinosa,Alberto",20111227,1,data/pdf/10_70_20111227-page1.pdf
10,70,"Garzón Espinosa,Alberto",20111227,2,data/pdf/10_70_20111227-page2.pdf
10,70,"Garzón Espinosa,Alberto",20111227,3,data/pdf/10_70_20111227-page3.pdf
10,70,"Garzón Espinosa,Alberto",20111227,4,data/pdf/10_70_20111227-page4.pdf
10,70,"Garzón Espinosa,Alberto",20111227,5,data/pdf/10_70_20111227-page5.pdf
10,325,"Gil Lázaro,Ignacio",20111207,1,data/pdf/10_325_20111207-page1.pdf
10,325,"Gil Lázaro,Ignacio",20111207,2,data/pdf/10_325_20111207-page2.pdf
10,325,"Gil Lázaro,Ignacio",20111207,3,data/pdf/10_325_20111207-page3.pdf
10,325,"Gil Lázaro,Ignacio",20111207,4,data/pdf/10_325_20111207-page4.pdf
10,325,"Gil Lázaro,Ignacio",20111207,5,data/pdf/10_325_20111207-page5.pdf
10,16,"Gómez de la Serna y Villacieros,Pedro Ramón",20120215,1,data/pdf/10_16_20120215-page1.pdf
10,16,"Gómez de la Serna y Villacieros,Pedro Ramón",20120215,2,data/pdf/10_16_20120215-page2.pdf
10,16,"Gómez de la Serna y Villacieros,Pedro Ramón",20120215,3,data/pdf/10_16_20120215-page3.pdf
10,16,"Gómez de la Serna y Villacieros,Pedro Ramón",20120215,4,data/pdf/10_16_20120215-page4.pdf
10,16,"Gómez de la Serna y Villacieros,Pedro Ramón",20120215,5,data/pdf/10_16_20120215-page5.pdf
10,161,"Gómez Sánchez,Tomás Valeriano",20111130,1,data/pdf/10_161_20111130-page1.pdf
10,161,"Gómez Sánchez,Tomás Valeriano",20111130,2,data/pdf/10_161_20111130-page2.pdf
10,161,"Gómez Sánchez,Tomás Valeriano",20111130,3,data/pdf/10_161_20111130-page3.pdf
10,161,"Gómez Sánchez,Tomás Valeriano",20111130,4,data/pdf/10_161_20111130-page4.pdf
10,161,"Gómez Sánchez,Tomás Valeriano",20111130,5,data/pdf/10_161_20111130-page5.pdf
10,114,"González Cabaña,Francisco",20111130,1,data/pdf/10_114_20111130-page1.pdf
10,114,"González Cabaña,Francisco",20111130,2,data/pdf/10_114_20111130-page2.pdf
10,114,"González Cabaña,Francisco",20111130,3,data/pdf/10_114_20111130-page3.pdf
10,114,"González Cabaña,Francisco",20111130,4,data/pdf/10_114_20111130-page4.pdf
10,114,"González Cabaña,Francisco",20111130,5,data/pdf/10_114_20111130-page5.pdf
10,366,"González Gutiérrez,Concepción",20120522,1,data/pdf/10_366_20120522-page1.pdf
10,366,"González Gutiérrez,Concepción",20120522,2,data/pdf/10_366_20120522-page2.pdf
10,366,"González Gutiérrez,Concepción",20120522,3,data/pdf/10_366_20120522-page3.pdf
10,366,"González Gutiérrez,Concepción",20120522,4,data/pdf/10_366_20120522-page4.pdf
10,366,"González Gutiérrez,Concepción",20120522,5,data/pdf/10_366_20120522-page5.pdf
10,366,"González Gutiérrez,Concepción",20130522,1,data/pdf/10_366_20130522-page1.pdf
10,366,"González Gutiérrez,Concepción",20130522,2,data/pdf/10_366_20130522-page2.pdf
10,366,"González Gutiérrez,Concepción",20130522,3,data/pdf/10_366_20130522-page3.pdf
10,366,"González Gutiérrez,Concepción",20130522,4,data/pdf/10_366_20130522-page4.pdf
10,366,"González Gutiérrez,Concepción",20130522,5,data/pdf/10_366_20130522-page5.pdf
10,237,"González Muñoz,Ángel Luis",20120207,1,data/pdf/10_237_20120207-page1.pdf
10,237,"González Muñoz,Ángel Luis",20120207,2,data/pdf/10_237_20120207-page2.pdf
10,237,"González Muñoz,Ángel Luis",20120207,3,data/pdf/10_237_20120207-page3.pdf
10,237,"González Muñoz,Ángel Luis",20120207,4,data/pdf/10_237_20120207-page4.pdf
10,237,"González Muñoz,Ángel Luis",20120207,5,data/pdf/10_237_20120207-page5.pdf
10,318,"González Pons,Esteban",20111207,1,data/pdf/10_318_20111207-page1.pdf
10,318,"González Pons,Esteban",20111207,2,data/pdf/10_318_20111207-page2.pdf
10,318,"González Pons,Esteban",20111207,3,data/pdf/10_318_20111207-page3.pdf
10,318,"González Pons,Esteban",20111207,4,data/pdf/10_318_20111207-page4.pdf
10,318,"González Pons,Esteban",20111207,5,data/pdf/10_318_20111207-page5.pdf
10,11,"González Ramos,Manuel Gabriel",20111213,1,data/pdf/10_11_20111213-page1.pdf
10,11,"González Ramos,Manuel Gabriel",20111213,2,data/pdf/10_11_20111213-page2.pdf
10,11,"González Ramos,Manuel Gabriel",20111213,3,data/pdf/10_11_20111213-page3.pdf
10,11,"González Ramos,Manuel Gabriel",20111213,4,data/pdf/10_11_20111213-page4.pdf
10,11,"González Ramos,Manuel Gabriel",20111213,5,data/pdf/10_11_20111213-page5.pdf
10,382,"González Santín,María Luisa",20130129,1,data/pdf/10_382_20130129-page1.pdf
10,382,"González Santín,María Luisa",20130129,2,data/pdf/10_382_20130129-page2.pdf
10,382,"González Santín,María Luisa",20130129,3,data/pdf/10_382_20130129-page3.pdf
10,382,"González Santín,María Luisa",20130129,4,data/pdf/10_382_20130129-page4.pdf
10,382,"González Santín,María Luisa",20130129,5,data/pdf/10_382_20130129-page5.pdf
10,264,"González Vázquez,Marta",20111205,1,data/pdf/10_264_20111205-page1.pdf
10,264,"González Vázquez,Marta",20111205,2,data/pdf/10_264_20111205-page2.pdf
10,264,"González Vázquez,Marta",20111205,3,data/pdf/10_264_20111205-page3.pdf
10,264,"González Vázquez,Marta",20111205,4,data/pdf/10_264_20111205-page4.pdf
10,264,"González Vázquez,Marta",20111205,5,data/pdf/10_264_20111205-page5.pdf
10,2,"González Vázquez,Sebastián",20111223,1,data/pdf/10_2_20111223-page1.pdf
10,2,"González Vázquez,Sebastián",20111223,2,data/pdf/10_2_20111223-page2.pdf
10,2,"González Vázquez,Sebastián",20111223,3,data/pdf/10_2_20111223-page3.pdf
10,2,"González Vázquez,Sebastián",20111223,4,data/pdf/10_2_20111223-page4.pdf
10,2,"González Vázquez,Sebastián",20111223,5,data/pdf/10_2_20111223-page5.pdf
10,2,"González Vázquez,Sebastián",20130626,1,data/pdf/10_2_20130626-page1.pdf
10,2,"González Vázquez,Sebastián",20130626,2,data/pdf/10_2_20130626-page2.pdf
10,2,"González Vázquez,Sebastián",20130626,3,data/pdf/10_2_20130626-page3.pdf
10,2,"González Vázquez,Sebastián",20130626,4,data/pdf/10_2_20130626-page4.pdf
10,2,"González Vázquez,Sebastián",20130626,5,data/pdf/10_2_20130626-page5.pdf
10,104,"González Veracruz,María",20111130,1,data/pdf/10_104_20111130-page1.pdf
10,104,"González Veracruz,María",20111130,2,data/pdf/10_104_20111130-page2.pdf
10,104,"González Veracruz,María",20111130,3,data/pdf/10_104_20111130-page3.pdf
10,104,"González Veracruz,María",20111130,4,data/pdf/10_104_20111130-page4.pdf
10,104,"González Veracruz,María",20111130,5,data/pdf/10_104_20111130-page5.pdf
10,65,"Gordo Pérez,Juan Luis",20111129,1,data/pdf/10_65_20111129-page1.pdf
10,65,"Gordo Pérez,Juan Luis",20111129,2,data/pdf/10_65_20111129-page2.pdf
10,65,"Gordo Pérez,Juan Luis",20111129,3,data/pdf/10_65_20111129-page3.pdf
10,65,"Gordo Pérez,Juan Luis",20111129,4,data/pdf/10_65_20111129-page4.pdf
10,65,"Gordo Pérez,Juan Luis",20111129,5,data/pdf/10_65_20111129-page5.pdf
10,136,"Grande Pesquero,Pilar",20111130,1,data/pdf/10_136_20111130-page1.pdf
10,136,"Grande Pesquero,Pilar",20111130,2,data/pdf/10_136_20111130-page2.pdf
10,136,"Grande Pesquero,Pilar",20111130,3,data/pdf/10_136_20111130-page3.pdf
10,136,"Grande Pesquero,Pilar",20111130,4,data/pdf/10_136_20111130-page4.pdf
10,136,"Grande Pesquero,Pilar",20111130,5,data/pdf/10_136_20111130-page5.pdf
10,5,"Grau Reinés,Juan Carlos",20111223,1,data/pdf/10_5_20111223-page1.pdf
10,5,"Grau Reinés,Juan Carlos",20111223,2,data/pdf/10_5_20111223-page2.pdf
10,5,"Grau Reinés,Juan Carlos",20111223,3,data/pdf/10_5_20111223-page3.pdf
10,5,"Grau Reinés,Juan Carlos",20111223,4,data/pdf/10_5_20111223-page4.pdf
10,5,"Grau Reinés,Juan Carlos",20111223,5,data/pdf/10_5_20111223-page5.pdf
10,76,"Guerra González,Alfonso",20111129,1,data/pdf/10_76_20111129-page1.pdf
10,76,"Guerra González,Alfonso",20111129,2,data/pdf/10_76_20111129-page2.pdf
10,76,"Guerra González,Alfonso",20111129,3,data/pdf/10_76_20111129-page3.pdf
10,76,"Guerra González,Alfonso",20111129,4,data/pdf/10_76_20111129-page4.pdf
10,76,"Guerra González,Alfonso",20111129,5,data/pdf/10_76_20111129-page5.pdf
10,319,"Guillaumes i Ràfols,Feliu-Joan",20111207,1,data/pdf/10_319_20111207-page1.pdf
10,319,"Guillaumes i Ràfols,Feliu-Joan",20111207,2,data/pdf/10_319_20111207-page2.pdf
10,319,"Guillaumes i Ràfols,Feliu-Joan",20111207,3,data/pdf/10_319_20111207-page3.pdf
10,319,"Guillaumes i Ràfols,Feliu-Joan",20111207,4,data/pdf/10_319_20111207-page4.pdf
10,319,"Guillaumes i Ràfols,Feliu-Joan",20111207,5,data/pdf/10_319_20111207-page5.pdf
10,19,"Guillén Izquierdo,Vicente",20111130,1,data/pdf/10_19_20111130-page1.pdf
10,19,"Guillén Izquierdo,Vicente",20111130,2,data/pdf/10_19_20111130-page2.pdf
10,19,"Guillén Izquierdo,Vicente",20111130,3,data/pdf/10_19_20111130-page3.pdf
10,19,"Guillén Izquierdo,Vicente",20111130,4,data/pdf/10_19_20111130-page4.pdf
10,19,"Guillén Izquierdo,Vicente",20111130,5,data/pdf/10_19_20111130-page5.pdf
10,121,"Gutiérrez del Castillo,María Concepción",20111130,1,data/pdf/10_121_20111130-page1.pdf
10,121,"Gutiérrez del Castillo,María Concepción",20111130,2,data/pdf/10_121_20111130-page2.pdf
10,121,"Gutiérrez del Castillo,María Concepción",20111130,3,data/pdf/10_121_20111130-page3.pdf
10,121,"Gutiérrez del Castillo,María Concepción",20111130,4,data/pdf/10_121_20111130-page4.pdf
10,121,"Gutiérrez del Castillo,María Concepción",20111130,5,data/pdf/10_121_20111130-page5.pdf
10,21,"Gutiérrez Molina,Antonio",20111128,1,data/pdf/10_21_20111128-page1.pdf
10,21,"Gutiérrez Molina,Antonio",20111128,2,data/pdf/10_21_20111128-page2.pdf
10,21,"Gutiérrez Molina,Antonio",20111128,3,data/pdf/10_21_20111128-page3.pdf
10,21,"Gutiérrez Molina,Antonio",20111128,4,data/pdf/10_21_20111128-page4.pdf
10,21,"Gutiérrez Molina,Antonio",20111128,5,data/pdf/10_21_20111128-page5.pdf
10,37,"Heredia Díaz,Miguel Ángel",20111129,1,data/pdf/10_37_20111129-page1.pdf
10,37,"Heredia Díaz,Miguel Ángel",20111129,2,data/pdf/10_37_20111129-page2.pdf
10,37,"Heredia Díaz,Miguel Ángel",20111129,3,data/pdf/10_37_20111129-page3.pdf
10,37,"Heredia Díaz,Miguel Ángel",20111129,4,data/pdf/10_37_20111129-page4.pdf
10,37,"Heredia Díaz,Miguel Ángel",20111129,5,data/pdf/10_37_20111129-page5.pdf
10,281,"Heredia Martín,Silvia",20120308,1,data/pdf/10_281_20120308-page1.pdf
10,281,"Heredia Martín,Silvia",20120308,2,data/pdf/10_281_20120308-page2.pdf
10,281,"Heredia Martín,Silvia",20120308,3,data/pdf/10_281_20120308-page3.pdf
10,281,"Heredia Martín,Silvia",20120308,4,data/pdf/10_281_20120308-page4.pdf
10,281,"Heredia Martín,Silvia",20120308,5,data/pdf/10_281_20120308-page5.pdf
